MAT,MAP,SOC,pH,Clay,Duration,C_input,N_input,Planting_system,Return,Tillage,Irrigation,Topdressing
-1.70000004768372,493.0,12.6030004024506,6.45700025558472,22.4300003051758,1,2015.01447049,56.02104,Wheat,SDB,CT,OI,Yes
0.450000017881393,426.100006103516,15.3799998760223,7.84000015258789,23.7999992370605,1,1780.38166474,56.28738,Wheat,SDB,CT,OI,Yes
0.650000035762787,392.899993896484,6.86599969863892,6.65999984741211,15.0500001907349,1,2011.86881854,51.02865,Wheat,SDB,CT,OI,Yes
1.70833337306976,285.200012207031,5.74699997901917,6.89900016784668,12.210000038147,1,1921.90472572,47.562315,Wheat,SDB,CT,OI,Yes
0.0999997928738594,507.700012207031,17.0719993114471,6.63899993896484,22.1299991607666,1,2068.4929384,58.370535,Wheat,SDB,CT,OI,Yes
2.75,565.799987792969,17.9270005226135,6.41300010681152,22.8700008392334,1,1884.25681591,42.05454,Wheat,SDB,CT,OI,Yes
-0.783333361148834,497.5,21.1940002441406,6.78500032424927,24.5400009155273,1,1880.72994865,45.623205,Wheat,SDB,CT,OI,Yes
9.48333358764648,97.7000045776367,5.71900010108948,7.71299982070923,30.5699996948242,1,1586.8718,90.688113563401,Wheat,SDB,CT,OI,Yes
7.81666660308838,118.600006103516,8.86900007724762,7.76300001144409,25.0699996948242,1,2452.16091694,278.526375,Wheat,SDB,CT,OI,Yes
8.66666698455811,170.199996948242,8.87600004673004,7.14200019836426,18.5463924407959,1,2467.88962294,292.911135,Wheat,SDB,CT,OI,Yes
8.40833377838135,148.400009155273,6.4190000295639,7.34299993515015,28.7578945159912,1,2493.87006946,270.189225,Wheat,SDB,CT,OI,Yes
5.29166698455811,134.300003051758,5.52999973297119,8.14799976348877,20.1200008392334,1,2493.87006946,270.189225,Wheat,SDB,CT,OI,Yes
7.46666669845581,133.600006103516,6.28199994564056,7.57100009918213,15.1700000762939,1,2493.87006946,270.189225,Wheat,SDB,CT,OI,Yes
9.48333358764648,97.7000045776367,10.003000497818,7.7810001373291,23.0900001525879,1,2664.7186027,277.71933,Wheat,SDB,CT,OI,Yes
4.97499990463257,334.900024414062,13.1319999694824,7.28000020980835,22.5,1,1768.221,90.688113563401,Wheat,SDB,CT,OI,Yes
5.19999980926514,342.899993896484,12.1200001239777,7.37000036239624,21.6000003814697,1,1876.18375,32.33499,Wheat,SDB,CT,OI,Yes
4.90833330154419,338.799987792969,10.8880007266998,7.21600008010864,19.4699993133545,1,1382.09535254,33.92494,Wheat,SDB,CT,OI,Yes
4.63333320617676,310.600006103516,12.0160007476807,7.30000019073486,21.0200004577637,1,1460.70491518,36.08996,Wheat,SDB,CT,OI,Yes
5.40833330154419,367.100006103516,12.0000004768372,7.30000019073486,21.0,1,1386.23333002,36.74852,Wheat,SDB,CT,OI,Yes
5.97499990463257,362.5,11.0079991817474,6.27800035476685,22.0,1,1392.31888768,37.921415,Wheat,SDB,CT,OI,Yes
3.53333330154419,380.799987792969,23.4060001373291,6.65000009536743,38.0200004577637,1,1392.31888768,37.921415,Wheat,SDB,CT,OI,Yes
